post_phase_id,post_phase,post_phase_group,motive_family,motive_label,emotion,tweets,phase_reason_total,phase_reason_emotion_share,display_label,emotion_display
5.0,phase_5,phases 4-5,4,"""I tought that was normal"" (dismisal/minimizing)",anger,1,1,1.0,Experience treated as normal,anger
5.0,phase_5,phases 4-5,5,Lack of knowledge/awarenes that it is violence,anger,1,4,0.25,Lack of recognition as violence,anger
5.0,phase_5,phases 4-5,5,Lack of knowledge/awarenes that it is violence,fear,1,4,0.25,Lack of recognition as violence,fear
5.0,phase_5,phases 4-5,5,Lack of knowledge/awarenes that it is violence,sadness,2,4,0.5,Lack of recognition as violence,sadness
5.0,phase_5,phases 4-5,6,Fear,anger,2,8,0.25,Fear,anger
5.0,phase_5,phases 4-5,6,Fear,fear,1,8,0.125,Fear,fear
5.0,phase_5,phases 4-5,6,Fear,sadness,5,8,0.625,Fear,sadness
5.0,phase_5,phases 4-5,7,Self-blame,anger,1,4,0.25,Self-blame,anger
5.0,phase_5,phases 4-5,7,Self-blame,fear,1,4,0.25,Self-blame,fear
5.0,phase_5,phases 4-5,7,Self-blame,sadness,2,4,0.5,Self-blame,sadness
5.0,phase_5,phases 4-5,8,"Kept from reporting by others (""advised me not to report"")",anger,1,1,1.0,Discouraged by others,anger
5.0,phase_5,phases 4-5,9,Managed to escape/defend,joy,1,1,1.0,Escaped or defended oneself,joy
6.0,phase_6,phases 6-8,14,"Perpetrator was respected, powerfull, influential",anger,1,1,1.0,Perpetrator status or power,anger
6.0,phase_6,phases 6-8,15,Invisible violence / lack of physical evidence,anger,1,1,1.0,Invisible violence or lack of evidence,anger
6.0,phase_6,phases 6-8,18,Perpetrator was a family member,sadness,1,1,1.0,Perpetrator was family,sadness
6.0,phase_6,phases 6-8,19,Protection of the family,joy,1,1,1.0,Family protection,joy
6.0,phase_6,phases 6-8,4,"""I tought that was normal"" (dismisal/minimizing)",anger,1,1,1.0,Experience treated as normal,anger
6.0,phase_6,phases 6-8,5,Lack of knowledge/awarenes that it is violence,joy,1,1,1.0,Lack of recognition as violence,joy
6.0,phase_6,phases 6-8,6,Fear,joy,1,1,1.0,Fear,joy
6.0,phase_6,phases 6-8,7,Self-blame,sadness,1,1,1.0,Self-blame,sadness
7.0,phase_7,phases 6-8,11,Shame/embarassment,joy,1,1,1.0,Shame or embarrassment,joy
