post_phase_id,post_phase,post_phase_group,motive_family,motive_label,emotion,tweets,phase_reason_total,phase_reason_emotion_share,display_label,emotion_display
4.0,phase_4,phases 4-5,6,Fear,tuga,6,16,0.375,Fear,sadness
4.0,phase_4,phases 4-5,7,Self-blame,tuga,1,1,1.0,Self-blame,sadness
4.0,phase_4,phases 4-5,8,"Kept from reporting by others (""advised me not to report"")",strah,1,1,1.0,Discouraged by others,fear
4.0,phase_4,phases 4-5,9,Managed to escape/defend,bes,1,2,0.5,Escaped or defended oneself,anger
4.0,phase_4,phases 4-5,9,Managed to escape/defend,gađenje,1,2,0.5,Escaped or defended oneself,disgust
5.0,phase_5,phases 4-5,10,Perpetrator persuaded me that it was noting / it was my fault (gaslightning),tuga,1,1,1.0,Gaslighting or self-doubt,sadness
5.0,phase_5,phases 4-5,11,Shame/embarassment,bes,1,4,0.25,Shame or embarrassment,anger
5.0,phase_5,phases 4-5,11,Shame/embarassment,poverenje,1,4,0.25,Shame or embarrassment,trust
5.0,phase_5,phases 4-5,11,Shame/embarassment,strah,2,4,0.5,Shame or embarrassment,fear
5.0,phase_5,phases 4-5,12,Lack of support from others,bes,1,6,0.16666666666666666,Lack of support,anger
5.0,phase_5,phases 4-5,12,Lack of support from others,tuga,5,6,0.8333333333333334,Lack of support,sadness
5.0,phase_5,phases 4-5,14,"Perpetrator was respected, powerfull, influential",tuga,1,1,1.0,Perpetrator status or power,sadness
5.0,phase_5,phases 4-5,16,"""No one would believe""",tuga,1,1,1.0,No one would believe,sadness
5.0,phase_5,phases 4-5,18,Perpetrator was a family member,strah,3,3,1.0,Perpetrator was family,fear
5.0,phase_5,phases 4-5,2,Distrust in institutions,bes,1,3,0.3333333333333333,Distrust in institutions,anger
5.0,phase_5,phases 4-5,2,Distrust in institutions,strah,1,3,0.3333333333333333,Distrust in institutions,fear
5.0,phase_5,phases 4-5,2,Distrust in institutions,tuga,1,3,0.3333333333333333,Distrust in institutions,sadness
5.0,phase_5,phases 4-5,22,Dependent on the perpetrator,strah,1,1,1.0,Dependence on perpetrator,fear
5.0,phase_5,phases 4-5,23,I can deal with it,tuga,1,1,1.0,I can deal with it,sadness
5.0,phase_5,phases 4-5,25,OTHER,strah,2,2,1.0,OTHER,fear
5.0,phase_5,phases 4-5,3,Others minimized victims experience,tuga,5,5,1.0,Others minimized the experience,sadness
5.0,phase_5,phases 4-5,4,"""I tought that was normal"" (dismisal/minimizing)",tuga,1,1,1.0,Experience treated as normal,sadness
5.0,phase_5,phases 4-5,5,Lack of knowledge/awarenes that it is violence,gađenje,1,4,0.25,Lack of recognition as violence,disgust
5.0,phase_5,phases 4-5,5,Lack of knowledge/awarenes that it is violence,strah,1,4,0.25,Lack of recognition as violence,fear
5.0,phase_5,phases 4-5,5,Lack of knowledge/awarenes that it is violence,tuga,2,4,0.5,Lack of recognition as violence,sadness
5.0,phase_5,phases 4-5,6,Fear,bes,2,8,0.25,Fear,anger
5.0,phase_5,phases 4-5,6,Fear,strah,1,8,0.125,Fear,fear
5.0,phase_5,phases 4-5,6,Fear,tuga,5,8,0.625,Fear,sadness
5.0,phase_5,phases 4-5,7,Self-blame,strah,3,4,0.75,Self-blame,fear
5.0,phase_5,phases 4-5,7,Self-blame,tuga,1,4,0.25,Self-blame,sadness
5.0,phase_5,phases 4-5,8,"Kept from reporting by others (""advised me not to report"")",strah,1,1,1.0,Discouraged by others,fear
5.0,phase_5,phases 4-5,9,Managed to escape/defend,tuga,1,1,1.0,Escaped or defended oneself,sadness
6.0,phase_6,phases 6-8,14,"Perpetrator was respected, powerfull, influential",tuga,1,1,1.0,Perpetrator status or power,sadness
6.0,phase_6,phases 6-8,15,Invisible violence / lack of physical evidence,tuga,1,1,1.0,Invisible violence or lack of evidence,sadness
6.0,phase_6,phases 6-8,18,Perpetrator was a family member,bes,1,1,1.0,Perpetrator was family,anger
6.0,phase_6,phases 6-8,19,Protection of the family,tuga,1,1,1.0,Family protection,sadness
6.0,phase_6,phases 6-8,4,"""I tought that was normal"" (dismisal/minimizing)",tuga,1,1,1.0,Experience treated as normal,sadness
6.0,phase_6,phases 6-8,5,Lack of knowledge/awarenes that it is violence,tuga,1,1,1.0,Lack of recognition as violence,sadness
6.0,phase_6,phases 6-8,6,Fear,tuga,1,1,1.0,Fear,sadness
6.0,phase_6,phases 6-8,7,Self-blame,gađenje,1,1,1.0,Self-blame,disgust
7.0,phase_7,phases 6-8,11,Shame/embarassment,tuga,1,1,1.0,Shame or embarrassment,sadness
