post_phase_id,post_phase,post_phase_group,motive_family,motive_label,emotion,tweets,phase_reason_total,phase_reason_emotion_share,display_label,emotion_display
4.0,phase_4,phases 4-5,3,Others minimized victims experience,tuga,3,5,0.6,Others minimized the experience,sadness
4.0,phase_4,phases 4-5,4,"""I tought that was normal"" (dismisal/minimizing)",bes,1,4,0.25,Experience treated as normal,anger
4.0,phase_4,phases 4-5,4,"""I tought that was normal"" (dismisal/minimizing)",gađenje,1,4,0.25,Experience treated as normal,disgust
4.0,phase_4,phases 4-5,4,"""I tought that was normal"" (dismisal/minimizing)",radost,1,4,0.25,Experience treated as normal,joy
4.0,phase_4,phases 4-5,4,"""I tought that was normal"" (dismisal/minimizing)",tuga,1,4,0.25,Experience treated as normal,sadness
4.0,phase_4,phases 4-5,5,Lack of knowledge/awarenes that it is violence,bes,2,17,0.11764705882352941,Lack of recognition as violence,anger
4.0,phase_4,phases 4-5,5,Lack of knowledge/awarenes that it is violence,gađenje,4,17,0.23529411764705882,Lack of recognition as violence,disgust
4.0,phase_4,phases 4-5,5,Lack of knowledge/awarenes that it is violence,strah,4,17,0.23529411764705882,Lack of recognition as violence,fear
4.0,phase_4,phases 4-5,5,Lack of knowledge/awarenes that it is violence,tuga,7,17,0.4117647058823529,Lack of recognition as violence,sadness
4.0,phase_4,phases 4-5,6,Fear,bes,2,16,0.125,Fear,anger
4.0,phase_4,phases 4-5,6,Fear,gađenje,3,16,0.1875,Fear,disgust
4.0,phase_4,phases 4-5,6,Fear,radost,1,16,0.0625,Fear,joy
4.0,phase_4,phases 4-5,6,Fear,strah,4,16,0.25,Fear,fear
4.0,phase_4,phases 4-5,6,Fear,tuga,6,16,0.375,Fear,sadness
4.0,phase_4,phases 4-5,7,Self-blame,tuga,1,1,1.0,Self-blame,sadness
4.0,phase_4,phases 4-5,8,"Kept from reporting by others (""advised me not to report"")",strah,1,1,1.0,Discouraged by others,fear
4.0,phase_4,phases 4-5,9,Managed to escape/defend,gađenje,2,2,1.0,Escaped or defended oneself,disgust
5.0,phase_5,phases 4-5,10,Perpetrator persuaded me that it was noting / it was my fault (gaslightning),tuga,1,1,1.0,Gaslighting or self-doubt,sadness
5.0,phase_5,phases 4-5,11,Shame/embarassment,gađenje,2,4,0.5,Shame or embarrassment,disgust
5.0,phase_5,phases 4-5,11,Shame/embarassment,neutralno,1,4,0.25,Shame or embarrassment,neutral
5.0,phase_5,phases 4-5,11,Shame/embarassment,strah,1,4,0.25,Shame or embarrassment,fear
5.0,phase_5,phases 4-5,12,Lack of support from others,bes,3,6,0.5,Lack of support,anger
5.0,phase_5,phases 4-5,12,Lack of support from others,strah,1,6,0.16666666666666666,Lack of support,fear
5.0,phase_5,phases 4-5,12,Lack of support from others,tuga,2,6,0.3333333333333333,Lack of support,sadness
5.0,phase_5,phases 4-5,14,"Perpetrator was respected, powerfull, influential",strah,1,1,1.0,Perpetrator status or power,fear
5.0,phase_5,phases 4-5,16,"""No one would believe""",tuga,1,1,1.0,No one would believe,sadness
5.0,phase_5,phases 4-5,18,Perpetrator was a family member,gađenje,1,3,0.3333333333333333,Perpetrator was family,disgust
5.0,phase_5,phases 4-5,18,Perpetrator was a family member,strah,2,3,0.6666666666666666,Perpetrator was family,fear
5.0,phase_5,phases 4-5,2,Distrust in institutions,gađenje,1,3,0.3333333333333333,Distrust in institutions,disgust
5.0,phase_5,phases 4-5,2,Distrust in institutions,strah,1,3,0.3333333333333333,Distrust in institutions,fear
5.0,phase_5,phases 4-5,2,Distrust in institutions,tuga,1,3,0.3333333333333333,Distrust in institutions,sadness
5.0,phase_5,phases 4-5,22,Dependent on the perpetrator,strah,1,1,1.0,Dependence on perpetrator,fear
5.0,phase_5,phases 4-5,23,I can deal with it,tuga,1,1,1.0,I can deal with it,sadness
5.0,phase_5,phases 4-5,25,OTHER,strah,2,2,1.0,OTHER,fear
5.0,phase_5,phases 4-5,3,Others minimized victims experience,bes,1,5,0.2,Others minimized the experience,anger
5.0,phase_5,phases 4-5,3,Others minimized victims experience,gađenje,1,5,0.2,Others minimized the experience,disgust
5.0,phase_5,phases 4-5,3,Others minimized victims experience,radost,1,5,0.2,Others minimized the experience,joy
5.0,phase_5,phases 4-5,3,Others minimized victims experience,strah,1,5,0.2,Others minimized the experience,fear
5.0,phase_5,phases 4-5,3,Others minimized victims experience,tuga,1,5,0.2,Others minimized the experience,sadness
5.0,phase_5,phases 4-5,4,"""I tought that was normal"" (dismisal/minimizing)",radost,1,1,1.0,Experience treated as normal,joy
5.0,phase_5,phases 4-5,5,Lack of knowledge/awarenes that it is violence,gađenje,1,4,0.25,Lack of recognition as violence,disgust
5.0,phase_5,phases 4-5,5,Lack of knowledge/awarenes that it is violence,strah,1,4,0.25,Lack of recognition as violence,fear
5.0,phase_5,phases 4-5,5,Lack of knowledge/awarenes that it is violence,tuga,2,4,0.5,Lack of recognition as violence,sadness
5.0,phase_5,phases 4-5,6,Fear,bes,2,8,0.25,Fear,anger
5.0,phase_5,phases 4-5,6,Fear,gađenje,1,8,0.125,Fear,disgust
5.0,phase_5,phases 4-5,6,Fear,strah,1,8,0.125,Fear,fear
5.0,phase_5,phases 4-5,6,Fear,tuga,4,8,0.5,Fear,sadness
5.0,phase_5,phases 4-5,7,Self-blame,gađenje,2,4,0.5,Self-blame,disgust
5.0,phase_5,phases 4-5,7,Self-blame,strah,2,4,0.5,Self-blame,fear
5.0,phase_5,phases 4-5,8,"Kept from reporting by others (""advised me not to report"")",strah,1,1,1.0,Discouraged by others,fear
5.0,phase_5,phases 4-5,9,Managed to escape/defend,gađenje,1,1,1.0,Escaped or defended oneself,disgust
6.0,phase_6,phases 6-8,14,"Perpetrator was respected, powerfull, influential",gađenje,1,1,1.0,Perpetrator status or power,disgust
6.0,phase_6,phases 6-8,15,Invisible violence / lack of physical evidence,gađenje,1,1,1.0,Invisible violence or lack of evidence,disgust
6.0,phase_6,phases 6-8,18,Perpetrator was a family member,tuga,1,1,1.0,Perpetrator was family,sadness
6.0,phase_6,phases 6-8,19,Protection of the family,tuga,1,1,1.0,Family protection,sadness
6.0,phase_6,phases 6-8,4,"""I tought that was normal"" (dismisal/minimizing)",gađenje,1,1,1.0,Experience treated as normal,disgust
6.0,phase_6,phases 6-8,5,Lack of knowledge/awarenes that it is violence,tuga,1,1,1.0,Lack of recognition as violence,sadness
6.0,phase_6,phases 6-8,6,Fear,tuga,1,1,1.0,Fear,sadness
6.0,phase_6,phases 6-8,7,Self-blame,gađenje,1,1,1.0,Self-blame,disgust
7.0,phase_7,phases 6-8,11,Shame/embarassment,tuga,1,1,1.0,Shame or embarrassment,sadness
